,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-01-15,05:37:59.623,666361267,0.01,41812,666361267,666361267,0.01,41841,666361267,666361612,0.01,41527,666361612,666361612,0.01,41551,666361612,666361751,0.01,41455,666361751,666361751,0.01,41473,666361751,666361800,0.01,40744,666361800,666361800,0.01,40755,666361800,799684199,100.00,100.00,0.00,4180069,63.78,63.78,44,699918,10.68,10.68,666362354,0.01,41647,666362354,666362354,0.01,41687,666362354,666362598,0.01,41472,666362598,666362598,0.01,41501,666362598,666362708,0.01,41433,666362708,666362708,0.01,41452,666362708,666362827,0.01,41384,666362827,666362827,0.01,41432,666362827,802390334,100.00,100.00,0.00,3446878,52.60,52.60,48,698365,10.66,10.66,
2026-01-15,05:38:00.619,666624336,0.01,41158,666624336,666624336,0.01,41170,666624336,666624710,0.01,40765,666624710,666624710,0.01,40762,666624710,666624821,0.01,40654,666624821,666624821,0.01,40652,666624821,666624937,0.01,40539,666624937,666624937,0.01,40517,666624937,799999155,100.00,100.00,0.00,4189516,63.93,63.93,45,702711,10.72,10.72,666624172,0.01,41771,666624172,666624172,0.01,41736,666624172,666624399,0.01,41492,666624399,666624399,0.01,41475,666624399,666624381,0.01,41479,666624381,666624381,0.01,41446,666624381,666624472,0.01,41301,666624472,666624472,0.01,41269,666624472,797284204,100.00,100.00,0.00,3420600,52.19,52.19,48,701636,10.71,10.71,
2026-01-15,05:38:01.621,667286464,0.01,41180,667286464,667286464,0.01,41163,667286464,667286841,0.01,40771,667286841,667286841,0.01,40761,667286841,667286887,0.01,40695,667286887,667286887,0.01,40683,667286887,667286944,0.01,40595,667286944,667286944,0.01,40594,667286944,800791291,100.00,100.00,0.00,4190591,63.94,63.88,44,697088,10.64,10.63,667284049,0.01,41680,667284049,667284049,0.01,41664,667284049,667284298,0.01,41397,667284298,667284298,0.01,41385,667284298,667284337,0.01,41332,667284337,667284337,0.01,41346,667284337,667284380,0.01,41319,667284380,667284380,0.01,41331,667284380,800789738,99.97,99.97,0.00,3436813,52.44,52.39,48,705611,10.77,10.76,
2026-01-15,05:38:02.619,667291712,0.01,41410,667291712,667291712,0.01,41418,667291712,667292054,0.01,41086,667292054,667292054,0.01,41098,667292054,667292186,0.01,41005,667292186,667292186,0.01,40996,667292186,667292457,0.01,40735,667292457,667292457,0.01,40731,667292457,800799506,100.00,100.00,0.00,4194458,64.00,63.94,44,699214,10.67,10.66,667291102,0.01,41504,667291102,667291102,0.01,41539,667291102,667291294,0.01,41371,667291294,667291294,0.01,41354,667291294,667291287,0.01,41389,667291287,667291287,0.01,41375,667291287,667291373,0.01,41273,667291373,667291373,0.01,41276,667291373,800799287,99.95,99.95,0.00,3440470,52.50,52.44,48,702274,10.72,10.71,
2026-01-15,05:38:03.620,667151259,0.01,41183,667151259,667151259,0.01,41150,667151259,667151653,0.01,40730,667151653,667151653,0.01,40713,667151653,667151719,0.01,40573,667151719,667151719,0.01,40597,667151719,667151868,0.01,40407,667151868,667151868,0.01,40403,667151868,800631072,100.00,100.00,0.00,4200932,64.10,64.10,42,697793,10.65,10.65,667150614,0.01,41558,667150614,667150614,0.01,41532,667150614,667150796,0.01,41319,667150796,667150796,0.01,41336,667150796,667150875,0.01,41215,667150875,667150875,0.01,41228,667150875,667150972,0.01,41146,667150972,667150972,0.01,41116,667150972,800630219,99.89,99.89,0.00,3435832,52.43,52.43,48,704028,10.74,10.74,
2026-01-15,05:38:04.620,666764192,0.01,41086,666764192,666764192,0.01,41116,666764192,666764516,0.01,40775,666764516,666764516,0.01,40767,666764516,666764580,0.01,40692,666764580,666764580,0.01,40651,666764580,666764729,0.01,40510,666764729,666764729,0.01,40509,666764729,800166206,100.00,100.00,0.00,4197218,64.04,63.98,44,699217,10.67,10.66,666764345,0.01,41488,666764345,666764345,0.01,41475,666764345,666764509,0.01,41354,666764509,666764509,0.01,41367,666764509,666764601,0.01,41261,666764601,666764601,0.01,41248,666764601,666764622,0.01,41175,666764622,666764622,0.01,41177,666764622,800167067,99.98,99.98,0.00,3441226,52.51,52.46,47,711116,10.85,10.84,
2026-01-15,05:38:05.621,667261537,0.01,40732,667261537,667261537,0.01,40699,667261537,667261905,0.01,40345,667261905,667261905,0.01,40351,667261905,667261942,0.01,40330,667261942,667261942,0.01,40335,667261942,667262057,0.01,40244,667262057,667262057,0.01,40265,667262057,800764110,100.00,100.00,0.00,4201149,64.10,64.04,44,701273,10.70,10.69,667261843,0.01,41568,667261843,667261843,0.01,41608,667261843,667262064,0.01,41405,667262064,667262064,0.01,41379,667262064,667262177,0.01,41288,667262177,667262177,0.01,41302,667262177,667262290,0.01,41245,667262290,667262290,0.01,41253,667262290,800764126,99.97,99.97,0.00,3442082,52.52,52.47,47,702194,10.71,10.70,
2026-01-15,05:38:06.628,667259745,0.01,41124,667259745,667259745,0.01,41171,667259745,667260233,0.01,40696,667260233,667260233,0.01,40701,667260233,667260304,0.01,40658,667260304,667260304,0.01,40677,667260304,667260410,0.01,40590,667260410,667260410,0.01,40562,667260410,800759447,100.00,100.00,0.00,4196976,64.04,64.04,43,701030,10.70,10.70,667258117,0.01,41470,667258117,667258117,0.01,41464,667258117,667258342,0.01,41235,667258342,667258342,0.01,41243,667258342,667258379,0.01,41183,667258379,667258379,0.01,41157,667258379,667258430,0.01,41071,667258430,667258430,0.01,41061,667258430,802742988,99.96,99.96,0.00,3454637,52.71,52.71,47,707698,10.80,10.80,
2026-01-15,05:38:07.624,666675510,0.01,41001,666675510,666675510,0.01,41102,666675510,666675944,0.01,40751,666675944,666675944,0.01,40777,666675944,666675968,0.01,40792,666675968,666675968,0.01,40823,666675968,666676104,0.01,40692,666676104,666676104,0.01,40741,666676104,800060412,100.00,100.00,0.00,4201187,64.11,64.04,43,701431,10.70,10.69,666675547,0.01,41546,666675547,666675547,0.01,41567,666675547,666675782,0.01,41389,666675782,666675782,0.01,41436,666675782,666675806,0.01,41461,666675806,666675806,0.01,41524,666675806,666675915,0.01,41461,666675915,666675915,0.01,41503,666675915,798077158,99.96,99.96,0.00,3432551,52.38,52.32,47,703970,10.74,10.73,
2026-01-15,05:38:08.625,667295311,0.01,41399,667295311,667295311,0.01,41253,667295311,667295696,0.01,40751,667295696,667295696,0.01,40783,667295696,667295815,0.01,40603,667295815,667295815,0.01,40570,667295815,667295927,0.01,40416,667295927,667295927,0.01,40369,667295927,800803680,100.00,100.00,0.00,4204519,64.16,64.09,43,701331,10.70,10.69,667294065,0.01,41941,667294065,667294065,0.01,41903,667294065,667294278,0.01,41631,667294278,667294278,0.01,41590,667294278,667294336,0.01,41482,667294336,667294336,0.01,41432,667294336,667294392,0.01,41322,667294392,667294392,0.01,41289,667294392,800803992,99.92,99.92,0.00,3448901,52.63,52.57,47,712194,10.87,10.86,
2026-01-15,05:38:09.630,667288902,0.01,41038,667288902,667288902,0.01,41060,667288902,667289229,0.01,40765,667289229,667289229,0.01,40710,667289229,667289274,0.01,40644,667289274,667289274,0.01,40641,667289274,667289351,0.01,40566,667289351,667289351,0.01,40583,667289351,800795914,100.00,100.00,0.00,4205123,64.17,64.10,43,697712,10.65,10.64,667288636,0.01,41309,667288636,667288636,0.01,41319,667288636,667288806,0.01,41092,667288806,667288806,0.01,41105,667288806,667288781,0.01,41118,667288781,667288781,0.01,41105,667288781,667288865,0.01,41043,667288865,667288865,0.01,41048,667288865,802709925,99.83,99.83,0.00,3450238,52.65,52.59,46,709039,10.82,10.81,
2026-01-15,05:38:10.627,666657557,0.01,41029,666657557,666657557,0.01,41030,666657557,666657874,0.01,40720,666657874,666657874,0.01,40749,666657874,666657975,0.01,40711,666657975,666657975,0.01,40750,666657975,666658282,0.01,40504,666658282,666658282,0.01,40535,666658282,800039253,100.00,100.00,0.00,4201607,64.11,64.11,43,697800,10.65,10.65,666657954,0.01,41532,666657954,666657954,0.01,41574,666657954,666658141,0.01,41446,666658141,666658141,0.01,41466,666658141,666658262,0.01,41438,666658262,666658262,0.01,41483,666658262,666658353,0.01,41446,666658353,666658353,0.01,41475,666658353,798124200,99.86,99.86,0.00,3433159,52.39,52.39,46,712660,10.87,10.87,
2026-01-15,05:38:11.628,667253365,0.01,41502,667253365,667253365,0.01,41511,667253365,667253735,0.01,41171,667253735,667253735,0.01,41149,667253735,667253785,0.01,41090,667253785,667253785,0.01,41072,667253785,667254043,0.01,40781,667254043,667254043,0.01,40761,667254043,800754557,100.00,100.00,0.00,4210026,64.24,64.18,42,700573,10.69,10.68,667253841,0.01,42030,667253841,667253841,0.01,42018,667253841,667254078,0.01,41824,667254078,667254078,0.01,41820,667254078,667254157,0.01,41702,667254157,667254157,0.01,41697,667254157,667254233,0.01,41627,667254233,667254233,0.01,41613,667254233,800755271,99.80,99.80,0.00,3437519,52.45,52.40,47,707767,10.80,10.79,
2026-01-15,05:38:12.626,667294031,0.01,41121,667294031,667294031,0.01,41178,667294031,667294429,0.01,40774,667294429,667294429,0.01,40796,667294429,667294530,0.01,40723,667294530,667294530,0.01,40733,667294530,667294668,0.01,40613,667294668,667294668,0.01,40635,667294668,800801445,100.00,100.00,0.00,4212675,64.28,64.22,42,703489,10.73,10.72,667292793,0.01,42005,667292793,667292793,0.01,42010,667292793,667293097,0.01,41701,667293097,667293097,0.01,41727,667293097,667293139,0.01,41721,667293139,667293139,0.01,41745,667293139,667293251,0.01,41637,667293251,667293251,0.01,41635,667293251,800802392,99.84,99.84,0.00,3445487,52.57,52.52,46,704089,10.74,10.73,
2026-01-15,05:38:13.629,667146625,0.01,41301,667146625,667146625,0.01,41249,667146625,667147010,0.01,40862,667147010,667147010,0.01,40837,667147010,667147043,0.01,40778,667147043,667147043,0.01,40775,667147043,667147106,0.01,40726,667147106,667147106,0.01,40714,667147106,800625202,99.99,99.99,0.00,4217618,64.36,64.36,43,698974,10.67,10.67,667144706,0.01,42034,667144706,667144706,0.01,42052,667144706,667144933,0.01,41829,667144933,667144933,0.01,41816,667144933,667145009,0.01,41726,667145009,667145009,0.01,41725,667145009,667145017,0.01,41671,667145017,667145017,0.01,41686,667145017,800622459,99.85,99.85,0.00,3444569,52.56,52.56,47,705939,10.77,10.77,
2026-01-15,05:38:14.626,666621021,0.01,41249,666621021,666621021,0.01,41235,666621021,666621366,0.01,40844,666621366,666621366,0.01,40834,666621366,666621380,0.01,40795,666621380,666621380,0.01,40760,666621380,666621507,0.01,40602,666621507,666621507,0.01,40587,666621507,799994132,99.99,99.99,0.00,4218893,64.38,64.38,42,700626,10.69,10.69,666621537,0.01,41981,666621537,666621537,0.01,41916,666621537,666621820,0.01,41549,666621820,666621820,0.01,41519,666621820,666621837,0.01,41446,666621837,666621837,0.01,41374,666621837,666621937,0.01,41301,666621937,666621937,0.01,41274,666621937,799996665,99.82,99.82,0.00,3439281,52.48,52.48,46,708412,10.81,10.81,
2026-01-15,05:38:15.629,666622917,0.01,40974,666622917,666622917,0.01,41043,666622917,666623267,0.01,40794,666623267,666623267,0.01,40829,666623267,666623366,0.01,40743,666623366,666623366,0.01,40773,666623366,666623476,0.01,40678,666623476,666623476,0.01,40699,666623476,799997361,99.98,99.98,0.00,4220563,64.40,64.40,41,702744,10.72,10.72,666621624,0.01,41617,666621624,666621624,0.01,41662,666621624,666621850,0.01,41545,666621850,666621850,0.01,41560,666621850,666621956,0.01,41523,666621956,666621956,0.01,41600,666621956,666621983,0.01,41598,666621983,666621983,0.01,41612,666621983,799996902,99.79,99.79,0.00,3434721,52.41,52.41,47,708442,10.81,10.81,
2026-01-15,05:38:16.628,666782157,0.01,41572,666782157,666782157,0.01,41567,666782157,666782620,0.01,41130,666782620,666782620,0.01,41174,666782620,666782774,0.01,41104,666782774,666782774,0.01,41142,666782774,666782937,0.01,41076,666782937,666782937,0.01,41119,666782937,800190136,99.94,99.94,0.00,4226053,64.48,64.42,42,700617,10.69,10.68,666782895,0.01,42108,666782895,666782895,0.01,42092,666782895,666783155,0.01,41823,666783155,666783155,0.01,41850,666783155,666783205,0.01,41784,666783205,666783205,0.01,41782,666783205,666783317,0.01,41693,666783317,666783317,0.01,41707,666783317,800190671,99.91,99.91,0.00,3426136,52.28,52.23,46,705997,10.77,10.76,
2026-01-15,05:38:17.628,667277192,0.01,42157,667277192,667277192,0.01,42099,667277192,667277631,0.01,41588,667277631,667277631,0.01,41541,667277631,667277707,0.01,41383,667277707,667277707,0.01,41349,667277707,667277803,0.01,41165,667277803,667277803,0.01,41120,667277803,800782058,99.85,99.85,0.00,4223203,64.44,64.38,41,705912,10.77,10.76,667276972,0.01,42195,667276972,667276972,0.01,42202,667276972,667277205,0.01,41911,667277205,667277205,0.01,41869,667277205,667277205,0.01,41881,667277205,667277205,0.01,41855,667277205,667277302,0.01,41726,667277302,667277302,0.01,41727,667277302,800784274,99.97,99.97,0.00,3423701,52.24,52.19,46,708024,10.80,10.79,
