,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,S1,
2026-01-15,05:39:01.809,666456743,0.01,41169,666456743,666456743,0.01,41195,666456743,666457085,0.01,40855,666457085,666457085,0.01,40717,666457085,666457176,0.01,40188,666457176,666457176,0.01,40221,666457176,666457288,0.01,40361,666457288,666457288,0.01,40979,666457288,799798319,99.98,99.98,0.00,4150911,63.34,63.34,38,701102,10.70,10.70,666457593,0.01,41449,666457593,666457593,0.01,41468,666457593,666457892,0.01,41158,666457892,666457892,0.01,41216,666457892,666457975,0.01,41189,666457975,666457975,0.01,41206,666457975,666458034,0.01,41186,666458034,666458034,0.01,41201,666458034,799800071,99.93,99.93,0.00,3365355,51.35,51.35,41,703748,10.74,10.74,
2026-01-15,05:39:02.809,666620793,0.01,41588,666620793,666620793,0.01,41594,666620793,666621264,0.01,41109,666621264,666621264,0.01,41086,666621264,666621327,0.01,41033,666621327,666621327,0.01,41037,666621327,666621390,0.01,40713,666621390,666621390,0.01,40082,666621390,799995391,99.91,99.91,0.00,4142239,63.21,63.21,37,704051,10.74,10.74,666621651,0.01,41641,666621651,666621651,0.01,41660,666621651,666621866,0.01,41461,666621866,666621866,0.01,41416,666621866,666621936,0.01,41308,666621936,666621936,0.01,41264,666621936,666622006,0.01,41162,666622006,666622006,0.01,41176,666622006,799997045,99.92,99.92,0.00,3366914,51.38,51.38,41,698550,10.66,10.66,
2026-01-15,05:39:03.812,666577418,0.01,40675,666577418,666577418,0.01,40696,666577418,666577733,0.01,40408,666577733,666577733,0.01,40441,666577733,666577807,0.01,40384,666577807,666577807,0.01,40391,666577807,666577946,0.01,40308,666577946,666577946,0.01,40356,666577946,799940675,99.94,99.94,0.00,4145306,63.25,63.25,37,704387,10.75,10.75,666575079,0.01,41417,666575079,666575079,0.01,41404,666575079,666575250,0.01,41242,666575250,666575250,0.01,41260,666575250,666575284,0.01,41195,666575284,666575284,0.01,41239,666575284,666575311,0.01,41213,666575311,666575311,0.01,41228,666575311,799938198,99.93,99.93,0.00,3369159,51.41,51.41,42,704038,10.74,10.74,
2026-01-15,05:39:04.810,666803543,0.01,41000,666803543,666803543,0.01,40914,666803543,666804011,0.01,40408,666804011,666804011,0.01,40373,666804011,666804071,0.01,40260,666804071,666804071,0.01,40229,666804071,666804136,0.01,40118,666804136,666804136,0.01,40074,666804136,800212361,99.96,99.96,0.00,4146934,63.28,63.28,37,697947,10.65,10.65,666802288,0.01,41563,666802288,666802288,0.01,41586,666802288,666802544,0.01,41318,666802544,666802544,0.01,41261,666802544,666802559,0.01,41272,666802559,666802559,0.01,41258,666802559,666802581,0.01,41238,666802581,666802581,0.01,41214,666802581,800213809,99.85,99.85,0.00,3367664,51.39,51.39,42,704722,10.75,10.75,
2026-01-15,05:39:05.813,666590305,0.01,40481,666590305,666590305,0.01,40538,666590305,666590741,0.01,40260,666590741,666590741,0.01,40256,666590741,666590828,0.01,40182,666590828,666590828,0.01,40229,666590828,666590917,0.01,40174,666590917,666590917,0.01,40214,666590917,799957865,99.98,99.98,0.00,4152598,63.36,63.36,38,699675,10.68,10.68,666590159,0.01,41458,666590159,666590159,0.01,41395,666590159,666590376,0.01,41159,666590376,666590376,0.01,41203,666590376,666590442,0.01,41137,666590442,666590442,0.01,41142,666590442,666590510,0.01,41085,666590510,666590510,0.01,41068,666590510,799957935,99.88,99.88,0.00,3368270,51.40,51.40,42,703829,10.74,10.74,
2026-01-15,05:39:06.812,666670654,0.01,40816,666670654,666670654,0.01,40823,666670654,666671095,0.01,40245,666671095,666671095,0.01,40290,666671095,666671192,0.01,40195,666671192,666671192,0.01,40188,666671192,666671237,0.01,40089,666671237,666671237,0.01,40051,666671237,800053181,99.91,99.91,0.00,4151057,63.34,63.34,37,704847,10.76,10.76,666669168,0.01,41556,666669168,666669168,0.01,41581,666669168,666669393,0.01,41349,666669393,666669393,0.01,41331,666669393,666669479,0.01,41230,666669479,666669479,0.01,41225,666669479,666669538,0.01,41212,666669538,666669538,0.01,41259,666669538,800053461,99.90,99.90,0.00,3366908,51.37,51.37,40,702450,10.72,10.72,
2026-01-15,05:39:07.810,666609624,0.01,40653,666609624,666609624,0.01,40637,666609624,666610049,0.01,40196,666610049,666610049,0.01,40161,666610049,666610121,0.01,40080,666610121,666610121,0.01,40080,666610121,666610182,0.01,40004,666610182,666610182,0.01,40019,666610182,799981163,99.95,99.95,0.00,4150877,63.34,63.34,37,699259,10.67,10.67,666609659,0.01,41360,666609659,666609659,0.01,41392,666609659,666609804,0.01,41230,666609804,666609804,0.01,41244,666609804,666609841,0.01,41236,666609841,666609841,0.01,41250,666609841,666609857,0.01,41163,666609857,666609857,0.01,41128,666609857,799981012,99.81,99.81,0.00,3361502,51.29,51.29,41,700964,10.70,10.70,
2026-01-15,05:39:08.813,668440219,0.01,40499,668440219,668440219,0.01,40497,668440219,668440601,0.01,40160,668440601,668440601,0.01,40189,668440601,668440671,0.01,40116,668440671,668440671,0.01,40108,668440671,668440737,0.01,40091,668440737,668440737,0.01,40066,668440737,802176018,99.97,99.97,0.00,4168499,63.61,63.42,37,700108,10.68,10.65,668438828,0.01,41545,668438828,668438828,0.01,41513,668438828,668439051,0.01,41307,668439051,668439051,0.01,41296,668439051,668439137,0.01,41183,668439137,668439137,0.01,41166,668439137,668439223,0.01,41081,668439223,668439223,0.01,41083,668439223,802175697,99.80,99.80,0.00,3372051,51.45,51.30,42,701914,10.71,10.68,
2026-01-15,05:39:09.815,666802774,0.01,40506,666802774,666802774,0.01,40517,666802774,666803146,0.01,40148,666803146,666803146,0.01,40118,666803146,666803204,0.01,40114,666803204,666803204,0.01,40096,666803204,666803253,0.01,40028,666803253,666803253,0.01,40036,666803253,800212153,99.93,99.93,0.00,4155096,63.40,63.40,36,696384,10.63,10.63,666801566,0.01,41414,666801566,666801566,0.01,41444,666801566,666801860,0.01,41131,666801860,666801860,0.01,41130,666801860,666801898,0.01,41082,666801898,666801898,0.01,41081,666801898,666801947,0.01,40993,666801947,666801947,0.01,40990,666801947,802141639,99.87,99.87,0.00,3377811,51.54,51.54,41,703166,10.73,10.73,
2026-01-15,05:39:10.816,666181011,0.01,40451,666181011,666181011,0.01,40458,666181011,666181318,0.01,40095,666181318,666181318,0.01,40087,666181318,666181359,0.01,40637,666181359,666181359,0.01,40810,666181359,666181404,0.01,40771,666181404,666181404,0.01,40755,666181404,799466343,99.93,99.93,0.00,4152545,63.36,63.36,36,697088,10.64,10.64,666180678,0.01,41602,666180678,666180678,0.01,41670,666180678,666180962,0.01,41479,666180962,666180962,0.01,41546,666180962,666181056,0.01,41591,666181056,666181056,0.01,41635,666181056,666181119,0.01,41738,666181119,666181119,0.01,41796,666181119,797548842,99.92,99.92,0.00,3361549,51.29,51.29,40,700891,10.69,10.69,
2026-01-15,05:39:11.816,667066914,0.01,41331,667066914,667066914,0.01,41363,667066914,667067185,0.01,41164,667067185,667067185,0.01,41185,667067185,667067228,0.01,40557,667067228,667067228,0.01,40404,667067228,667067391,0.01,40304,667067391,667067391,0.01,40353,667067391,800529984,99.93,99.93,0.00,4161655,63.50,63.50,36,702091,10.71,10.71,667066266,0.01,42034,667066266,667066266,0.01,41964,667066266,667066450,0.01,41705,667066450,667066450,0.01,41637,667066450,667066470,0.01,41515,667066470,667066470,0.01,41491,667066470,667066459,0.01,41429,667066459,667066459,0.01,41401,667066459,800518589,99.88,99.88,0.00,3374852,51.50,51.50,41,704013,10.74,10.74,
2026-01-15,05:39:12.813,666652025,0.01,40857,666652025,666652025,0.01,40864,666652025,666652292,0.01,40545,666652292,666652292,0.01,40535,666652292,666652363,0.01,40463,666652363,666652363,0.01,40481,666652363,666652472,0.01,40318,666652472,666652472,0.01,40294,666652472,800031144,99.97,99.97,0.00,4160375,63.48,63.48,36,702042,10.71,10.71,666650814,0.01,41654,666650814,666650814,0.01,41666,666650814,666651076,0.01,41429,666651076,666651076,0.01,41435,666651076,666651108,0.01,41402,666651108,666651108,0.01,41398,666651108,666651107,0.01,41364,666651107,666651107,0.01,41316,666651107,800031648,99.84,99.84,0.00,3370220,51.43,51.43,41,698345,10.66,10.66,
2026-01-15,05:39:13.815,666583865,0.01,40662,666583865,666583865,0.01,40621,666583865,666584159,0.01,40336,666584159,666584159,0.01,40386,666584159,666584222,0.01,40278,666584222,666584222,0.01,40239,666584222,666584343,0.01,40104,666584343,666584343,0.01,40082,666584343,799948824,99.91,99.91,0.00,4155590,63.41,63.41,36,698526,10.66,10.66,666582780,0.01,41620,666582780,666582780,0.01,41634,666582780,666583026,0.01,41446,666583026,666583026,0.01,41517,666583026,666583091,0.01,41555,666583091,666583091,0.01,41594,666583091,666583135,0.01,41644,666583135,666583135,0.01,41724,666583135,799949985,99.84,99.84,0.00,3369978,51.42,51.42,42,705622,10.77,10.77,
2026-01-15,05:39:14.815,666632143,0.01,40716,666632143,666632143,0.01,40742,666632143,666632561,0.01,40391,666632561,666632561,0.01,40352,666632561,666632619,0.01,40334,666632619,666632619,0.01,40352,666632619,666632697,0.01,40275,666632697,666632697,0.01,40306,666632697,800008290,99.88,99.88,0.00,4156137,63.42,63.42,37,695755,10.62,10.62,666632675,0.01,42027,666632675,666632675,0.01,41974,666632675,666632850,0.01,41732,666632850,666632850,0.01,41682,666632850,666632853,0.01,41590,666632853,666632853,0.01,41529,666632853,666632884,0.01,41395,666632884,666632884,0.01,41361,666632884,800006998,99.80,99.80,0.00,3362024,51.30,51.30,41,706942,10.79,10.79,
2026-01-15,05:39:15.813,666624172,0.01,40822,666624172,666624172,0.01,40811,666624172,666624453,0.01,40470,666624453,666624453,0.01,40513,666624453,666624514,0.01,40418,666624514,666624514,0.01,40426,666624514,666624629,0.01,40351,666624629,666624629,0.01,40376,666624629,799997619,99.81,99.81,0.00,4156080,63.42,63.42,36,701298,10.70,10.70,666621094,0.01,41592,666621094,666621094,0.01,41603,666621094,666621328,0.01,41350,666621328,666621328,0.01,41330,666621328,666621359,0.01,41282,666621359,666621359,0.01,41291,666621359,666621409,0.01,41259,666621409,666621409,0.01,41261,666621409,799995828,99.80,99.80,0.00,3359066,51.26,51.26,41,710542,10.84,10.84,
2026-01-15,05:39:16.815,666584452,0.01,40717,666584452,666584452,0.01,40730,666584452,666584713,0.01,40475,666584713,666584713,0.01,40428,666584713,666584771,0.01,40378,666584771,666584771,0.01,40344,666584771,666584907,0.01,40153,666584907,666584907,0.01,40117,666584907,799949875,99.81,99.81,0.00,4152625,63.36,63.36,36,701772,10.71,10.71,666583866,0.01,41592,666583866,666583866,0.01,41602,666583866,666584129,0.01,41340,666584129,666584129,0.01,41351,666584129,666584195,0.01,41335,666584195,666584195,0.01,41359,666584195,666584243,0.01,41314,666584243,666584243,0.01,41553,666584243,799951104,99.81,99.81,0.00,3369375,51.41,51.41,42,715157,10.91,10.91,
2026-01-15,05:39:17.816,666657310,0.01,40559,666657310,666657310,0.01,40542,666657310,666657665,0.01,40121,666657665,666657665,0.01,40090,666657665,666657715,0.01,39991,666657715,666657715,0.01,40027,666657715,666657772,0.01,39952,666657772,666657772,0.01,39943,666657772,800037238,99.83,99.83,0.00,4150770,63.34,63.34,36,699213,10.67,10.67,666655435,0.01,42109,666655435,666655435,0.01,42086,666655435,666655595,0.01,41883,666655595,666655595,0.01,41853,666655595,666655620,0.01,41754,666655620,666655620,0.01,41716,666655620,666655691,0.01,41656,666655691,666655691,0.01,41364,666655691,802770333,99.82,99.82,0.00,3371009,51.44,51.44,41,720229,10.99,10.99,
2026-01-15,05:39:18.812,666181856,0.01,40431,666181856,666181856,0.01,40425,666181856,666182254,0.01,40066,666182254,666182254,0.01,40110,666182254,666182360,0.01,40059,666182360,666182360,0.01,40074,666182360,666182418,0.01,40058,666182418,666182418,0.01,40072,666182418,799467238,99.79,99.79,0.00,4137207,63.13,63.13,37,699237,10.67,10.67,666181494,0.01,41371,666181494,666181494,0.01,41384,666181494,666181658,0.01,41305,666181658,666181658,0.01,41348,666181658,666181710,0.01,41328,666181710,666181710,0.01,41353,666181710,666181758,0.01,41307,666181758,666181758,0.01,41343,666181758,796746077,99.81,99.81,0.00,3354659,51.19,51.19,40,699208,10.67,10.67,
2026-01-15,05:39:19.813,667249024,0.01,40701,667249024,667249024,0.01,40711,667249024,667249341,0.01,40405,667249341,667249341,0.01,40406,667249341,667249388,0.01,40301,667249388,667249388,0.01,40265,667249388,667249500,0.01,40165,667249500,667249500,0.01,40167,667249500,800747711,99.79,99.79,0.00,4154499,63.39,63.33,37,699474,10.67,10.66,667248162,0.01,41599,667248162,667248162,0.01,41607,667248162,667248439,0.01,41311,667248439,667248439,0.01,41268,667248439,667248461,0.01,41233,667248461,667248461,0.01,41223,667248461,667248514,0.01,41140,667248514,667248514,0.01,41127,667248514,800736545,99.83,99.83,0.00,3375448,51.51,51.45,40,704560,10.75,10.74,
