Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
2026-01-14,22:57:30.317,2.00,2.20,100.00,0.00,0.00,1200919491,0.00,0.00,1200919479,0.00,0.00,1201135868,0.00,-1,-1,1201135868,0.00,-1,-1,1201136047,0.00,-1,-1,1201136047,0.00,-1,-1,1201136010,0.00,-1,-1,1201136010,0.00,-1,-1,1200918956,100.00,-1,-1,1200918956,100.00,-1,-1,1200919111,100.00,-1,-1,1200919111,100.00,-1,-1,1200919104,100.00,-1,-1,1200919104,100.00,-1,-1,811893,49.55,49.55,36,342594,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1200903223,0.00,0.00,1200903186,0.00,0.00,1201126634,0.00,-1,-1,1201126634,0.00,-1,-1,1201126589,0.00,-1,-1,1201126589,0.00,-1,-1,1201126724,0.00,-1,-1,1201126724,0.00,-1,-1,1200903187,100.00,-1,-1,1200903187,100.00,-1,-1,1200903162,100.00,-1,-1,1200903162,100.00,-1,-1,1200903130,100.00,-1,-1,1200903130,100.00,-1,-1,788262,48.11,48.11,40,366473,5.61,5.61,
2026-01-14,22:57:31.321,2.00,2.20,100.00,0.00,0.00,1199260313,0.00,0.00,1199260383,0.00,0.00,1199477067,0.00,-1,-1,1199477067,0.00,-1,-1,1199476656,0.00,-1,-1,1199476656,0.00,-1,-1,1199476578,0.00,-1,-1,1199476578,0.00,-1,-1,1199260153,100.00,-1,-1,1199260153,100.00,-1,-1,1199260150,100.00,-1,-1,1199260150,100.00,-1,-1,1199260085,100.00,-1,-1,1199260085,100.00,-1,-1,805535,49.17,49.17,36,342434,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1199232095,0.00,0.00,1199232148,0.00,0.00,1199455176,0.00,-1,-1,1199455176,0.00,-1,-1,1199455147,0.00,-1,-1,1199455147,0.00,-1,-1,1199455215,0.00,-1,-1,1199455215,0.00,-1,-1,1199232100,100.00,-1,-1,1199232100,100.00,-1,-1,1199232102,100.00,-1,-1,1199232102,100.00,-1,-1,1199232085,100.00,-1,-1,1199232085,100.00,-1,-1,793426,48.43,48.43,40,367865,5.63,5.63,
2026-01-14,22:57:32.317,2.00,2.20,100.00,0.00,0.00,1199749440,0.00,0.00,1199749476,0.00,0.00,1199966409,0.00,-1,-1,1199966409,0.00,-1,-1,1199966682,0.00,-1,-1,1199966682,0.00,-1,-1,1199966708,0.00,-1,-1,1199966708,0.00,-1,-1,1199749501,100.00,-1,-1,1199749501,100.00,-1,-1,1199749448,100.00,-1,-1,1199749448,100.00,-1,-1,1199749356,100.00,-1,-1,1199749356,100.00,-1,-1,812995,49.62,49.62,36,342611,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1199744589,0.00,0.00,1199744632,0.00,0.00,1199967286,0.00,-1,-1,1199967286,0.00,-1,-1,1199967284,0.00,-1,-1,1199967284,0.00,-1,-1,1199967115,0.00,-1,-1,1199967115,0.00,-1,-1,1199744478,100.00,-1,-1,1199744478,100.00,-1,-1,1199744536,100.00,-1,-1,1199744536,100.00,-1,-1,1199744486,100.00,-1,-1,1199744486,100.00,-1,-1,788385,48.12,48.12,40,365615,5.59,5.59,
2026-01-14,22:57:33.313,2.00,2.20,100.00,0.00,0.00,1199769209,0.00,0.00,1199769166,0.00,0.00,1199985262,0.00,-1,-1,1199985262,0.00,-1,-1,1199985350,0.00,-1,-1,1199985350,0.00,-1,-1,1199985606,0.00,-1,-1,1199985606,0.00,-1,-1,1199768932,100.00,-1,-1,1199768932,100.00,-1,-1,1199768926,100.00,-1,-1,1199768926,100.00,-1,-1,1199769072,100.00,-1,-1,1199769072,100.00,-1,-1,811237,49.51,49.51,36,341830,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1199758041,0.00,0.00,1199758020,0.00,0.00,1199981184,0.00,-1,-1,1199981184,0.00,-1,-1,1199981299,0.00,-1,-1,1199981299,0.00,-1,-1,1199981244,0.00,-1,-1,1199981244,0.00,-1,-1,1199758053,100.00,-1,-1,1199758053,100.00,-1,-1,1199757978,100.00,-1,-1,1199757978,100.00,-1,-1,1199757968,100.00,-1,-1,1199757968,100.00,-1,-1,791831,48.33,48.33,40,365915,5.60,5.60,
2026-01-14,22:57:34.313,2.00,2.20,100.00,0.00,0.00,1200273517,0.00,0.00,1200273494,0.00,0.00,1200489794,0.00,-1,-1,1200489794,0.00,-1,-1,1200489766,0.00,-1,-1,1200489766,0.00,-1,-1,1200489528,0.00,-1,-1,1200489528,0.00,-1,-1,1200273250,100.00,-1,-1,1200273250,100.00,-1,-1,1200273408,100.00,-1,-1,1200273408,100.00,-1,-1,1200273399,100.00,-1,-1,1200273399,100.00,-1,-1,813014,49.62,49.62,35,341887,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1200285873,0.00,0.00,1200285898,0.00,0.00,1200509772,0.00,-1,-1,1200509772,0.00,-1,-1,1200509669,0.00,-1,-1,1200509669,0.00,-1,-1,1200509871,0.00,-1,-1,1200509871,0.00,-1,-1,1200285648,100.00,-1,-1,1200285648,100.00,-1,-1,1200285709,100.00,-1,-1,1200285709,100.00,-1,-1,1200285753,100.00,-1,-1,1200285753,100.00,-1,-1,792217,48.35,48.35,40,366745,5.61,5.61,
2026-01-14,22:57:35.318,2.00,2.20,100.00,0.00,0.00,1199083265,0.00,0.00,1199083487,0.00,0.00,1199301087,0.00,-1,-1,1199301087,0.00,-1,-1,1199300910,0.00,-1,-1,1199300910,0.00,-1,-1,1199301112,0.00,-1,-1,1199301112,0.00,-1,-1,1199082856,100.00,-1,-1,1199082856,100.00,-1,-1,1199082822,100.00,-1,-1,1199082822,100.00,-1,-1,1199082990,100.00,-1,-1,1199082990,100.00,-1,-1,810836,49.49,49.49,35,342089,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1199066561,0.00,0.00,1199066686,0.00,0.00,1199290658,0.00,-1,-1,1199290658,0.00,-1,-1,1199290663,0.00,-1,-1,1199290663,0.00,-1,-1,1199290458,0.00,-1,-1,1199290458,0.00,-1,-1,1199066336,100.00,-1,-1,1199066336,100.00,-1,-1,1199066334,100.00,-1,-1,1199066334,100.00,-1,-1,1199066464,100.00,-1,-1,1199066464,100.00,-1,-1,793889,48.46,48.46,39,368295,5.63,5.63,
2026-01-14,22:57:36.313,2.00,2.20,100.00,0.00,0.00,1199715581,0.00,0.00,1199715684,0.00,0.00,1199932033,0.00,-1,-1,1199932033,0.00,-1,-1,1199931980,0.00,-1,-1,1199931980,0.00,-1,-1,1199932022,0.00,-1,-1,1199932022,0.00,-1,-1,1199714998,100.00,-1,-1,1199714998,100.00,-1,-1,1199715165,100.00,-1,-1,1199715165,100.00,-1,-1,1199715384,100.00,-1,-1,1199715384,100.00,-1,-1,812166,49.57,49.57,35,341232,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1199700874,0.00,0.00,1199700851,0.00,0.00,1199924226,0.00,-1,-1,1199924226,0.00,-1,-1,1199924219,0.00,-1,-1,1199924219,0.00,-1,-1,1199924070,0.00,-1,-1,1199924070,0.00,-1,-1,1199700652,100.00,-1,-1,1199700652,100.00,-1,-1,1199700759,100.00,-1,-1,1199700759,100.00,-1,-1,1199700768,100.00,-1,-1,1199700768,100.00,-1,-1,790128,48.23,48.23,40,365294,5.59,5.59,
2026-01-14,22:57:37.318,2.00,2.20,100.00,0.00,0.00,1200710929,0.00,0.00,1200710992,0.00,0.00,1200927503,0.00,-1,-1,1200927503,0.00,-1,-1,1200927414,0.00,-1,-1,1200927414,0.00,-1,-1,1200947371,0.00,-1,-1,1200947371,0.00,-1,-1,1200710561,100.00,-1,-1,1200710561,100.00,-1,-1,1200710636,100.00,-1,-1,1200710636,100.00,-1,-1,1200710640,100.00,-1,-1,1200710640,100.00,-1,-1,816486,49.83,49.78,35,341182,5.22,5.21,2.00,2.20,100.00,0.00,0.00,1200727731,0.00,0.00,1200727779,0.00,0.00,1200951027,0.00,-1,-1,1200951027,0.00,-1,-1,1200951031,0.00,-1,-1,1200951031,0.00,-1,-1,1200951305,0.00,-1,-1,1200951305,0.00,-1,-1,1200727320,100.00,-1,-1,1200727320,100.00,-1,-1,1200727388,100.00,-1,-1,1200727388,100.00,-1,-1,1200727470,100.00,-1,-1,1200727470,100.00,-1,-1,795116,48.53,48.48,40,366982,5.61,5.61,
2026-01-14,22:57:38.314,2.00,2.20,100.00,0.00,0.00,1200232847,0.00,0.00,1200232850,0.00,0.00,1200469045,0.00,-1,-1,1200469045,0.00,-1,-1,1200469110,0.00,-1,-1,1200469110,0.00,-1,-1,1200448989,0.00,-1,-1,1200448989,0.00,-1,-1,1200232880,100.00,-1,-1,1200232880,100.00,-1,-1,1200232859,100.00,-1,-1,1200232859,100.00,-1,-1,1200232782,100.00,-1,-1,1200232782,100.00,-1,-1,815539,49.78,49.78,35,341269,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1200219135,0.00,0.00,1200219172,0.00,0.00,1200442105,0.00,-1,-1,1200442105,0.00,-1,-1,1200441864,0.00,-1,-1,1200441864,0.00,-1,-1,1200441732,0.00,-1,-1,1200441732,0.00,-1,-1,1200219096,100.00,-1,-1,1200219096,100.00,-1,-1,1200219076,100.00,-1,-1,1200219076,100.00,-1,-1,1200219129,100.00,-1,-1,1200219129,100.00,-1,-1,793859,48.45,48.45,39,365671,5.59,5.59,
2026-01-14,22:57:39.318,2.00,2.20,100.00,0.00,0.00,1200270766,0.00,0.00,1200270750,0.00,0.00,1200485735,0.00,-1,-1,1200485735,0.00,-1,-1,1200485661,0.00,-1,-1,1200485661,0.00,-1,-1,1200485546,0.00,-1,-1,1200485546,0.00,-1,-1,1200270644,100.00,-1,-1,1200270644,100.00,-1,-1,1200270733,100.00,-1,-1,1200270733,100.00,-1,-1,1200270651,100.00,-1,-1,1200270651,100.00,-1,-1,816321,49.82,49.82,35,342449,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1200284774,0.00,0.00,1200284826,0.00,0.00,1200508415,0.00,-1,-1,1200508415,0.00,-1,-1,1200508607,0.00,-1,-1,1200508607,0.00,-1,-1,1200508491,0.00,-1,-1,1200508491,0.00,-1,-1,1200284694,100.00,-1,-1,1200284694,100.00,-1,-1,1200284778,100.00,-1,-1,1200284778,100.00,-1,-1,1200284765,100.00,-1,-1,1200284765,100.00,-1,-1,800338,48.85,48.85,39,367903,5.63,5.63,
2026-01-14,22:57:40.320,2.00,2.20,100.00,0.00,0.00,1199260047,0.00,0.00,1199260148,0.00,0.00,1199477106,0.00,-1,-1,1199477106,0.00,-1,-1,1199477404,0.00,-1,-1,1199477404,0.00,-1,-1,1199477604,0.00,-1,-1,1199477604,0.00,-1,-1,1199259897,100.00,-1,-1,1199259897,100.00,-1,-1,1199259883,100.00,-1,-1,1199259883,100.00,-1,-1,1199259878,100.00,-1,-1,1199259878,100.00,-1,-1,815905,49.80,49.80,35,343490,5.26,5.26,2.00,2.20,100.00,0.00,0.00,1199242517,0.00,0.00,1199242563,0.00,0.00,1199466424,0.00,-1,-1,1199466424,0.00,-1,-1,1199466505,0.00,-1,-1,1199466505,0.00,-1,-1,1199466760,0.00,-1,-1,1199466760,0.00,-1,-1,1199242323,100.00,-1,-1,1199242323,100.00,-1,-1,1199242407,100.00,-1,-1,1199242407,100.00,-1,-1,1199242498,100.00,-1,-1,1199242498,100.00,-1,-1,801583,48.92,48.92,39,367169,5.62,5.62,
2026-01-14,22:57:41.318,2.00,2.20,100.00,0.00,0.00,1199772008,0.00,0.00,1199772005,0.00,0.00,1199989605,0.00,-1,-1,1199989605,0.00,-1,-1,1199989392,0.00,-1,-1,1199989392,0.00,-1,-1,1199989408,0.00,-1,-1,1199989408,0.00,-1,-1,1199771722,100.00,-1,-1,1199771722,100.00,-1,-1,1199771727,100.00,-1,-1,1199771727,100.00,-1,-1,1199771903,100.00,-1,-1,1199771903,100.00,-1,-1,815886,49.80,49.80,34,341446,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1199757485,0.00,0.00,1199757467,0.00,0.00,1199981058,0.00,-1,-1,1199981058,0.00,-1,-1,1199981100,0.00,-1,-1,1199981100,0.00,-1,-1,1199980968,0.00,-1,-1,1199980968,0.00,-1,-1,1199757462,100.00,-1,-1,1199757462,100.00,-1,-1,1199757477,100.00,-1,-1,1199757477,100.00,-1,-1,1199757455,100.00,-1,-1,1199757455,100.00,-1,-1,799196,48.78,48.78,39,366917,5.61,5.61,
2026-01-14,22:57:42.320,2.00,2.20,100.00,0.00,0.00,1199751035,0.00,0.00,1199750995,0.00,0.00,1199967285,0.00,-1,-1,1199967285,0.00,-1,-1,1199967173,0.00,-1,-1,1199967173,0.00,-1,-1,1199966928,0.00,-1,-1,1199966928,0.00,-1,-1,1199750649,100.00,-1,-1,1199750649,100.00,-1,-1,1199750807,100.00,-1,-1,1199750807,100.00,-1,-1,1199750835,100.00,-1,-1,1199750835,100.00,-1,-1,816353,49.83,49.83,34,342249,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1199743576,0.00,0.00,1199743547,0.00,0.00,1199966876,0.00,-1,-1,1199966876,0.00,-1,-1,1199966807,0.00,-1,-1,1199966807,0.00,-1,-1,1199966798,0.00,-1,-1,1199966798,0.00,-1,-1,1199743487,100.00,-1,-1,1199743487,100.00,-1,-1,1199743554,100.00,-1,-1,1199743554,100.00,-1,-1,1199743560,100.00,-1,-1,1199743560,100.00,-1,-1,805390,49.16,49.16,39,367625,5.62,5.62,
2026-01-14,22:57:43.317,2.00,2.20,100.00,0.00,0.00,1199783552,0.00,0.00,1199783502,0.00,0.00,1199999274,0.00,-1,-1,1199999274,0.00,-1,-1,1199999343,0.00,-1,-1,1199999343,0.00,-1,-1,1199999429,0.00,-1,-1,1199999429,0.00,-1,-1,1199783419,100.00,-1,-1,1199783419,100.00,-1,-1,1199783454,100.00,-1,-1,1199783454,100.00,-1,-1,1199783465,100.00,-1,-1,1199783465,100.00,-1,-1,816329,49.82,49.82,34,342335,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1199775872,0.00,0.00,1199775852,0.00,0.00,1199999017,0.00,-1,-1,1199999017,0.00,-1,-1,1199999011,0.00,-1,-1,1199999011,0.00,-1,-1,1199999167,0.00,-1,-1,1199999167,0.00,-1,-1,1199775784,100.00,-1,-1,1199775784,100.00,-1,-1,1199775758,100.00,-1,-1,1199775758,100.00,-1,-1,1199775834,100.00,-1,-1,1199775834,100.00,-1,-1,806187,49.21,49.21,39,367141,5.62,5.62,
2026-01-14,22:57:44.314,2.00,2.20,100.00,0.00,0.00,1200287324,0.00,0.00,1200287276,0.00,0.00,1200503626,0.00,-1,-1,1200503626,0.00,-1,-1,1200503731,0.00,-1,-1,1200503731,0.00,-1,-1,1200503689,0.00,-1,-1,1200503689,0.00,-1,-1,1200287181,100.00,-1,-1,1200287181,100.00,-1,-1,1200287174,100.00,-1,-1,1200287174,100.00,-1,-1,1200287262,100.00,-1,-1,1200287262,100.00,-1,-1,817483,49.90,49.90,35,342096,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1200300308,0.00,0.00,1200300344,0.00,0.00,1200523496,0.00,-1,-1,1200523496,0.00,-1,-1,1200523506,0.00,-1,-1,1200523506,0.00,-1,-1,1200523481,0.00,-1,-1,1200523481,0.00,-1,-1,1200300294,100.00,-1,-1,1200300294,100.00,-1,-1,1200300307,100.00,-1,-1,1200300307,100.00,-1,-1,1200300274,100.00,-1,-1,1200300274,100.00,-1,-1,802374,48.97,48.97,39,365847,5.60,5.60,
2026-01-14,22:57:45.317,2.00,2.20,100.00,0.00,0.00,1199096014,0.00,0.00,1199096021,0.00,0.00,1199312216,0.00,-1,-1,1199312216,0.00,-1,-1,1199312202,0.00,-1,-1,1199312202,0.00,-1,-1,1199312235,0.00,-1,-1,1199312235,0.00,-1,-1,1199095839,100.00,-1,-1,1199095839,100.00,-1,-1,1199095826,100.00,-1,-1,1199095826,100.00,-1,-1,1199095911,100.00,-1,-1,1199095911,100.00,-1,-1,815665,49.78,49.78,34,342117,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1199068077,0.00,0.00,1199068037,0.00,0.00,1199291160,0.00,-1,-1,1199291160,0.00,-1,-1,1199290998,0.00,-1,-1,1199290998,0.00,-1,-1,1199291026,0.00,-1,-1,1199291026,0.00,-1,-1,1199068086,100.00,-1,-1,1199068086,100.00,-1,-1,1199068161,100.00,-1,-1,1199068161,100.00,-1,-1,1199068146,100.00,-1,-1,1199068146,100.00,-1,-1,812061,49.56,49.56,39,367592,5.62,5.62,
2026-01-14,22:57:46.318,2.00,2.20,100.00,0.00,0.00,1200447512,0.00,0.00,1200447604,0.00,0.00,1200663924,0.00,-1,-1,1200663924,0.00,-1,-1,1200664014,0.00,-1,-1,1200664014,0.00,-1,-1,1200664269,0.00,-1,-1,1200664269,0.00,-1,-1,1200447231,100.00,-1,-1,1200447231,100.00,-1,-1,1200447297,100.00,-1,-1,1200447297,100.00,-1,-1,1200447371,100.00,-1,-1,1200447371,100.00,-1,-1,817640,49.90,49.90,34,342063,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1200468104,0.00,0.00,1200468194,0.00,0.00,1200692029,0.00,-1,-1,1200692029,0.00,-1,-1,1200692198,0.00,-1,-1,1200692198,0.00,-1,-1,1200692088,0.00,-1,-1,1200692088,0.00,-1,-1,1200467961,100.00,-1,-1,1200467961,100.00,-1,-1,1200468033,100.00,-1,-1,1200468033,100.00,-1,-1,1200468032,100.00,-1,-1,1200468032,100.00,-1,-1,808196,49.33,49.33,39,365764,5.60,5.60,
2026-01-14,22:57:47.318,2.00,2.20,100.00,0.00,0.00,1199297340,0.00,0.00,1199297331,0.00,0.00,1199513437,0.00,-1,-1,1199513437,0.00,-1,-1,1199513210,0.00,-1,-1,1199513210,0.00,-1,-1,1199512883,0.00,-1,-1,1199512883,0.00,-1,-1,1199297272,100.00,-1,-1,1199297272,100.00,-1,-1,1199297296,100.00,-1,-1,1199297296,100.00,-1,-1,1199297313,100.00,-1,-1,1199297313,100.00,-1,-1,816882,49.86,49.86,34,339789,5.20,5.20,2.00,2.20,100.00,0.00,0.00,1199261831,0.00,0.00,1199261862,0.00,0.00,1199485305,0.00,-1,-1,1199485305,0.00,-1,-1,1199485177,0.00,-1,-1,1199485177,0.00,-1,-1,1199485128,0.00,-1,-1,1199485128,0.00,-1,-1,1199261713,100.00,-1,-1,1199261713,100.00,-1,-1,1199261793,100.00,-1,-1,1199261793,100.00,-1,-1,1199261810,100.00,-1,-1,1199261810,100.00,-1,-1,811577,49.53,49.53,39,367607,5.62,5.62,
2026-01-14,22:57:48.314,2.00,2.20,100.00,0.00,0.00,1199697565,0.00,0.00,1199697567,0.00,0.00,1199913327,0.00,-1,-1,1199913327,0.00,-1,-1,1199913250,0.00,-1,-1,1199913250,0.00,-1,-1,1199913268,0.00,-1,-1,1199913268,0.00,-1,-1,1199697537,100.00,-1,-1,1199697537,100.00,-1,-1,1199697546,100.00,-1,-1,1199697546,100.00,-1,-1,1199697546,100.00,-1,-1,1199697546,100.00,-1,-1,816582,49.84,49.84,34,340740,5.21,5.21,2.00,2.20,100.00,0.00,0.00,1199689866,0.00,0.00,1199689826,0.00,0.00,1199912631,0.00,-1,-1,1199912631,0.00,-1,-1,1199912735,0.00,-1,-1,1199912735,0.00,-1,-1,1199912738,0.00,-1,-1,1199912738,0.00,-1,-1,1199689874,100.00,-1,-1,1199689874,100.00,-1,-1,1199689869,100.00,-1,-1,1199689869,100.00,-1,-1,1199689872,100.00,-1,-1,1199689872,100.00,-1,-1,807901,49.31,49.31,39,364878,5.58,5.58,
2026-01-14,22:57:49.316,2.00,2.20,100.00,0.00,0.00,1200260035,0.00,0.00,1200260008,0.00,0.00,1200475985,0.00,-1,-1,1200475985,0.00,-1,-1,1200476046,0.00,-1,-1,1200476046,0.00,-1,-1,1200476178,0.00,-1,-1,1200476178,0.00,-1,-1,1200260031,100.00,-1,-1,1200260031,100.00,-1,-1,1200260031,100.00,-1,-1,1200260031,100.00,-1,-1,1200259978,100.00,-1,-1,1200259978,100.00,-1,-1,816628,49.84,49.84,34,340875,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1200274029,0.00,0.00,1200274004,0.00,0.00,1200497139,0.00,-1,-1,1200497139,0.00,-1,-1,1200497068,0.00,-1,-1,1200497068,0.00,-1,-1,1200497055,0.00,-1,-1,1200497055,0.00,-1,-1,1200273928,100.00,-1,-1,1200273928,100.00,-1,-1,1200273930,100.00,-1,-1,1200273930,100.00,-1,-1,1200274000,100.00,-1,-1,1200274000,100.00,-1,-1,812244,49.58,49.58,38,367428,5.62,5.62,
2026-01-14,22:57:50.318,2.00,2.20,100.00,0.00,0.00,1199271968,0.00,0.00,1199271922,0.00,0.00,1199487915,0.00,-1,-1,1199487915,0.00,-1,-1,1199488059,0.00,-1,-1,1199488059,0.00,-1,-1,1199488080,0.00,-1,-1,1199488080,0.00,-1,-1,1199271831,100.00,-1,-1,1199271831,100.00,-1,-1,1199271912,100.00,-1,-1,1199271912,100.00,-1,-1,1199271896,100.00,-1,-1,1199271896,100.00,-1,-1,816191,49.82,49.82,34,340930,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1199247315,0.00,0.00,1199247301,0.00,0.00,1199470296,0.00,-1,-1,1199470296,0.00,-1,-1,1199470278,0.00,-1,-1,1199470278,0.00,-1,-1,1199470434,0.00,-1,-1,1199470434,0.00,-1,-1,1199247372,100.00,-1,-1,1199247372,100.00,-1,-1,1199247417,100.00,-1,-1,1199247417,100.00,-1,-1,1199247407,100.00,-1,-1,1199247407,100.00,-1,-1,811033,49.50,49.50,39,367438,5.62,5.62,
2026-01-14,22:57:51.314,2.00,2.20,100.00,0.00,0.00,1199796808,0.00,0.00,1199796898,0.00,0.00,1200012727,0.00,-1,-1,1200012727,0.00,-1,-1,1200012723,0.00,-1,-1,1200012723,0.00,-1,-1,1200012711,0.00,-1,-1,1200012711,0.00,-1,-1,1199796418,100.00,-1,-1,1199796418,100.00,-1,-1,1199796416,100.00,-1,-1,1199796416,100.00,-1,-1,1199796518,100.00,-1,-1,1199796518,100.00,-1,-1,815895,49.80,49.80,34,341087,5.22,5.22,2.00,2.20,100.00,0.00,0.00,1199789182,0.00,0.00,1199789199,0.00,0.00,1200012666,0.00,-1,-1,1200012666,0.00,-1,-1,1200012768,0.00,-1,-1,1200012768,0.00,-1,-1,1200012627,0.00,-1,-1,1200012627,0.00,-1,-1,1199788866,100.00,-1,-1,1199788866,100.00,-1,-1,1199789001,100.00,-1,-1,1199789001,100.00,-1,-1,1199789085,100.00,-1,-1,1199789085,100.00,-1,-1,810720,49.48,49.48,39,367709,5.63,5.63,
2026-01-14,22:57:52.315,2.00,2.20,100.00,0.00,0.00,1200269862,0.00,0.00,1200269970,0.00,0.00,1200486474,0.00,-1,-1,1200486474,0.00,-1,-1,1200486450,0.00,-1,-1,1200486450,0.00,-1,-1,1200486768,0.00,-1,-1,1200486768,0.00,-1,-1,1200269598,100.00,-1,-1,1200269598,100.00,-1,-1,1200269751,100.00,-1,-1,1200269751,100.00,-1,-1,1200269793,100.00,-1,-1,1200269793,100.00,-1,-1,816701,49.85,49.85,34,341533,5.23,5.23,2.00,2.20,100.00,0.00,0.00,1200292150,0.00,0.00,1200292142,0.00,0.00,1200514982,0.00,-1,-1,1200514982,0.00,-1,-1,1200514751,0.00,-1,-1,1200514751,0.00,-1,-1,1200514594,0.00,-1,-1,1200514594,0.00,-1,-1,1200292024,100.00,-1,-1,1200292024,100.00,-1,-1,1200292095,100.00,-1,-1,1200292095,100.00,-1,-1,1200292161,100.00,-1,-1,1200292161,100.00,-1,-1,810206,49.45,49.45,38,367741,5.63,5.63,
2026-01-14,22:57:53.317,2.00,2.20,100.00,0.00,0.00,1200221087,0.00,0.00,1200221156,0.00,0.00,1200437742,0.00,-1,-1,1200437742,0.00,-1,-1,1200437805,0.00,-1,-1,1200437805,0.00,-1,-1,1200437568,0.00,-1,-1,1200437568,0.00,-1,-1,1200221016,100.00,-1,-1,1200221016,100.00,-1,-1,1200221022,100.00,-1,-1,1200221022,100.00,-1,-1,1200221010,100.00,-1,-1,1200221010,100.00,-1,-1,815886,49.80,49.75,34,342742,5.24,5.24,2.00,2.20,100.00,0.00,0.00,1200182312,0.00,0.00,1200182291,0.00,0.00,1200405583,0.00,-1,-1,1200405583,0.00,-1,-1,1200405733,0.00,-1,-1,1200405733,0.00,-1,-1,1200405962,0.00,-1,-1,1200405962,0.00,-1,-1,1200182221,100.00,-1,-1,1200182221,100.00,-1,-1,1200182302,100.00,-1,-1,1200182302,100.00,-1,-1,1200182282,100.00,-1,-1,1200182282,100.00,-1,-1,811604,49.54,49.49,38,367826,5.63,5.62,
2026-01-14,22:57:54.319,2.00,2.20,100.00,0.00,0.00,1200002854,0.00,0.00,1200002848,0.00,0.00,1200218717,0.00,-1,-1,1200218717,0.00,-1,-1,1200218567,0.00,-1,-1,1200218567,0.00,-1,-1,1200218367,0.00,-1,-1,1200218367,0.00,-1,-1,1200002835,100.00,-1,-1,1200002835,100.00,-1,-1,1200002830,100.00,-1,-1,1200002830,100.00,-1,-1,1200002828,100.00,-1,-1,1200002828,100.00,-1,-1,816884,49.86,49.86,33,342869,5.25,5.25,2.00,2.20,100.00,0.00,0.00,1199997262,0.00,0.00,1199997235,0.00,0.00,1200221135,0.00,-1,-1,1200221135,0.00,-1,-1,1200221223,0.00,-1,-1,1200221223,0.00,-1,-1,1200221076,0.00,-1,-1,1200221076,0.00,-1,-1,1199997209,100.00,-1,-1,1199997209,100.00,-1,-1,1199997261,100.00,-1,-1,1199997261,100.00,-1,-1,1199997258,100.00,-1,-1,1199997258,100.00,-1,-1,812695,49.60,49.60,38,366578,5.61,5.61,
