Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-01-15,05:32:52.810,2.20,2.40,100.00,0.00,0.00,1333230644,100.00,-1,-1,1333230644,100.00,-1,-1,1333230650,100.00,-1,-1,1333230650,100.00,-1,-1,1333230652,100.00,-1,-1,1333230652,100.00,-1,-1,1333230652,100.00,-1,-1,1333230652,100.00,-1,-1,1333230650,100.00,-1,-1,1333230650,100.00,-1,-1,1333230650,100.00,-1,-1,1333230650,100.00,-1,-1,1333230650,100.00,-1,-1,1333230650,100.00,-1,-1,1333230654,100.00,-1,-1,1333230654,100.00,-1,-1,1100003207,0.00,0.00,0.00,1898758,115.89,115.89,57,738373,11.30,11.30,
2026-01-15,05:32:53.810,2.20,2.40,100.00,0.00,0.00,1333226994,100.00,-1,-1,1333226994,100.00,-1,-1,1333226996,100.00,-1,-1,1333226996,100.00,-1,-1,1333226996,100.00,-1,-1,1333226996,100.00,-1,-1,1333226998,100.00,-1,-1,1333226998,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1333227000,100.00,-1,-1,1099999813,0.00,0.00,0.00,1898195,115.86,115.86,57,736134,11.26,11.26,
2026-01-15,05:32:54.811,2.20,2.40,100.00,0.00,0.00,1333224834,100.00,-1,-1,1333224834,100.00,-1,-1,1333224836,100.00,-1,-1,1333224836,100.00,-1,-1,1333224830,100.00,-1,-1,1333224830,100.00,-1,-1,1333224826,100.00,-1,-1,1333224826,100.00,-1,-1,1333224830,100.00,-1,-1,1333224830,100.00,-1,-1,1333224828,100.00,-1,-1,1333224828,100.00,-1,-1,1333224826,100.00,-1,-1,1333224826,100.00,-1,-1,1333224830,100.00,-1,-1,1333224830,100.00,-1,-1,1099995696,0.00,0.00,0.00,1897921,115.84,115.84,57,736753,11.27,11.27,
2026-01-15,05:32:55.809,2.20,2.40,100.00,0.00,0.00,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1333207846,100.00,-1,-1,1333207846,100.00,-1,-1,1333207846,100.00,-1,-1,1333207846,100.00,-1,-1,1333207850,100.00,-1,-1,1333207850,100.00,-1,-1,1099982466,0.00,0.00,0.00,1896947,115.78,115.78,57,736328,11.27,11.27,
2026-01-15,05:32:56.810,2.20,2.40,100.00,0.00,0.00,1333240908,100.00,-1,-1,1333240908,100.00,-1,-1,1333240910,100.00,-1,-1,1333240910,100.00,-1,-1,1333240914,100.00,-1,-1,1333240914,100.00,-1,-1,1333240912,100.00,-1,-1,1333240912,100.00,-1,-1,1333240910,100.00,-1,-1,1333240910,100.00,-1,-1,1333240910,100.00,-1,-1,1333240910,100.00,-1,-1,1333240908,100.00,-1,-1,1333240908,100.00,-1,-1,1333240910,100.00,-1,-1,1333240910,100.00,-1,-1,1100012545,0.00,0.00,0.00,1899434,115.93,115.93,57,736354,11.27,11.27,
2026-01-15,05:32:57.808,2.20,2.40,100.00,0.00,0.00,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206010,100.00,-1,-1,1333206018,100.00,-1,-1,1333206018,100.00,-1,-1,1333206066,100.00,-1,-1,1333206066,100.00,-1,-1,1333206114,100.00,-1,-1,1333206114,100.00,-1,-1,1099981746,0.00,0.00,0.00,1898224,115.86,115.86,57,734331,11.24,11.24,
2026-01-15,05:32:58.808,2.20,2.40,100.00,0.00,0.00,1332642452,100.00,-1,-1,1332642452,100.00,-1,-1,1332642464,100.00,-1,-1,1332642464,100.00,-1,-1,1332642478,100.00,-1,-1,1332642478,100.00,-1,-1,1332642476,100.00,-1,-1,1332642476,100.00,-1,-1,1332642476,100.00,-1,-1,1332642476,100.00,-1,-1,1332642480,100.00,-1,-1,1332642480,100.00,-1,-1,1332642494,100.00,-1,-1,1332642494,100.00,-1,-1,1332642494,100.00,-1,-1,1332642494,100.00,-1,-1,1099515901,0.00,0.00,0.00,1897621,115.82,115.82,57,734671,11.24,11.24,
2026-01-15,05:32:59.808,2.20,2.40,100.00,0.00,0.00,1333967384,100.00,-1,-1,1333967384,100.00,-1,-1,1333967384,100.00,-1,-1,1333967384,100.00,-1,-1,1333967384,100.00,-1,-1,1333967384,100.00,-1,-1,1333967386,100.00,-1,-1,1333967386,100.00,-1,-1,1333967386,100.00,-1,-1,1333967386,100.00,-1,-1,1333967388,100.00,-1,-1,1333967388,100.00,-1,-1,1333967386,100.00,-1,-1,1333967386,100.00,-1,-1,1333967382,100.00,-1,-1,1333967382,100.00,-1,-1,1100610159,0.00,0.00,0.00,1897471,115.81,115.81,57,734059,11.23,11.23,
2026-01-15,05:33:00.808,2.20,2.40,100.00,0.00,0.00,1332642708,100.00,-1,-1,1332642708,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642710,100.00,-1,-1,1332642756,100.00,-1,-1,1332642756,100.00,-1,-1,1099520029,0.00,0.00,0.00,1898709,115.89,115.89,56,736383,11.27,11.27,
2026-01-15,05:33:01.810,2.20,2.40,100.00,0.00,0.00,1334008346,100.00,-1,-1,1334008346,100.00,-1,-1,1334008344,100.00,-1,-1,1334008344,100.00,-1,-1,1334008344,100.00,-1,-1,1334008344,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008350,100.00,-1,-1,1334008352,100.00,-1,-1,1334008352,100.00,-1,-1,1100638682,0.00,0.00,0.00,1897986,115.84,115.84,56,737223,11.28,11.28,
2026-01-15,05:33:02.808,2.20,2.40,100.00,0.00,0.00,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843916,100.00,-1,-1,1332843916,100.00,-1,-1,1332843914,100.00,-1,-1,1332843914,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1332843920,100.00,-1,-1,1099682350,0.00,0.00,0.00,1897084,115.79,115.79,56,736789,11.27,11.27,
2026-01-15,05:33:03.810,2.20,2.40,100.00,0.00,0.00,1332631454,100.00,-1,-1,1332631454,100.00,-1,-1,1332631456,100.00,-1,-1,1332631456,100.00,-1,-1,1332631456,100.00,-1,-1,1332631456,100.00,-1,-1,1332631454,100.00,-1,-1,1332631454,100.00,-1,-1,1332631454,100.00,-1,-1,1332631454,100.00,-1,-1,1332631450,100.00,-1,-1,1332631450,100.00,-1,-1,1332631450,100.00,-1,-1,1332631450,100.00,-1,-1,1332631450,100.00,-1,-1,1332631450,100.00,-1,-1,1099507893,0.00,0.00,0.00,1898636,115.88,115.88,56,734903,11.24,11.24,
2026-01-15,05:33:04.808,2.20,2.40,100.00,0.00,0.00,1333829872,100.00,-1,-1,1333829872,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829870,100.00,-1,-1,1333829874,100.00,-1,-1,1333829874,100.00,-1,-1,1333829876,100.00,-1,-1,1333829876,100.00,-1,-1,1333829872,100.00,-1,-1,1333829872,100.00,-1,-1,1100496622,0.00,0.00,0.00,1897742,115.83,115.83,56,733925,11.23,11.23,
2026-01-15,05:33:05.811,2.20,2.40,100.00,0.00,0.00,1332639646,100.00,-1,-1,1332639646,100.00,-1,-1,1332639646,100.00,-1,-1,1332639646,100.00,-1,-1,1332639650,100.00,-1,-1,1332639650,100.00,-1,-1,1332639654,100.00,-1,-1,1332639654,100.00,-1,-1,1332639656,100.00,-1,-1,1332639656,100.00,-1,-1,1332639656,100.00,-1,-1,1332639656,100.00,-1,-1,1332639656,100.00,-1,-1,1332639656,100.00,-1,-1,1332639654,100.00,-1,-1,1332639654,100.00,-1,-1,1099512764,0.00,0.00,0.00,1898709,115.89,115.89,56,734985,11.25,11.25,
2026-01-15,05:33:06.815,2.20,2.40,100.00,0.00,0.00,1338927654,100.00,-1,-1,1338927654,100.00,-1,-1,1338927656,100.00,-1,-1,1338927656,100.00,-1,-1,1338927608,100.00,-1,-1,1338927608,100.00,-1,-1,1338927606,100.00,-1,-1,1338927606,100.00,-1,-1,1338927606,100.00,-1,-1,1338927606,100.00,-1,-1,1338927596,100.00,-1,-1,1338927596,100.00,-1,-1,1338927594,100.00,-1,-1,1338927594,100.00,-1,-1,1338927598,100.00,-1,-1,1338927598,100.00,-1,-1,1104702095,0.00,0.00,0.00,1904910,116.27,115.80,56,736897,11.27,11.23,
2026-01-15,05:33:07.812,2.20,2.40,100.00,0.00,0.00,1333432568,100.00,-1,-1,1333432568,100.00,-1,-1,1333432566,100.00,-1,-1,1333432566,100.00,-1,-1,1333432564,100.00,-1,-1,1333432564,100.00,-1,-1,1333432562,100.00,-1,-1,1333432562,100.00,-1,-1,1333432560,100.00,-1,-1,1333432560,100.00,-1,-1,1333432564,100.00,-1,-1,1333432564,100.00,-1,-1,1333432570,100.00,-1,-1,1333432570,100.00,-1,-1,1333432570,100.00,-1,-1,1333432570,100.00,-1,-1,1100167937,0.00,0.00,0.00,1898789,115.89,115.89,56,733064,11.22,11.22,
2026-01-15,05:33:08.815,2.20,2.40,100.00,0.00,0.00,1332631190,100.00,-1,-1,1332631190,100.00,-1,-1,1332631190,100.00,-1,-1,1332631190,100.00,-1,-1,1332631186,100.00,-1,-1,1332631186,100.00,-1,-1,1332631178,100.00,-1,-1,1332631178,100.00,-1,-1,1332631176,100.00,-1,-1,1332631176,100.00,-1,-1,1332631176,100.00,-1,-1,1332631176,100.00,-1,-1,1332631176,100.00,-1,-1,1332631176,100.00,-1,-1,1332631178,100.00,-1,-1,1332631178,100.00,-1,-1,1099507297,0.00,0.00,0.00,1897548,115.82,115.82,56,734321,11.24,11.24,
2026-01-15,05:33:09.814,2.20,2.40,100.00,0.00,0.00,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799440,100.00,-1,-1,1333799436,100.00,-1,-1,1333799436,100.00,-1,-1,1333799436,100.00,-1,-1,1333799436,100.00,-1,-1,1333799436,100.00,-1,-1,1333799436,100.00,-1,-1,1100469881,0.00,0.00,0.00,1899311,115.92,115.92,56,735858,11.26,11.26,
2026-01-15,05:33:10.815,2.20,2.40,100.00,0.00,0.00,1333218652,100.00,-1,-1,1333218652,100.00,-1,-1,1333218654,100.00,-1,-1,1333218654,100.00,-1,-1,1333218652,100.00,-1,-1,1333218652,100.00,-1,-1,1333218650,100.00,-1,-1,1333218650,100.00,-1,-1,1333218650,100.00,-1,-1,1333218650,100.00,-1,-1,1333218646,100.00,-1,-1,1333218646,100.00,-1,-1,1333218648,100.00,-1,-1,1333218648,100.00,-1,-1,1333218646,100.00,-1,-1,1333218646,100.00,-1,-1,1099993153,0.00,0.00,0.00,1899204,115.92,115.92,56,735306,11.25,11.25,
2026-01-15,05:33:11.815,2.20,2.40,100.00,0.00,0.00,1333231952,100.00,-1,-1,1333231952,100.00,-1,-1,1333231950,100.00,-1,-1,1333231950,100.00,-1,-1,1333231950,100.00,-1,-1,1333231950,100.00,-1,-1,1333231952,100.00,-1,-1,1333231952,100.00,-1,-1,1333231950,100.00,-1,-1,1333231950,100.00,-1,-1,1333231946,100.00,-1,-1,1333231946,100.00,-1,-1,1333231962,100.00,-1,-1,1333231962,100.00,-1,-1,1333231960,100.00,-1,-1,1333231960,100.00,-1,-1,1100001666,0.00,0.00,0.00,1899103,115.91,115.91,56,733415,11.22,11.22,
2026-01-15,05:33:12.812,2.20,2.40,100.00,0.00,0.00,1333216578,100.00,-1,-1,1333216578,100.00,-1,-1,1333216580,100.00,-1,-1,1333216580,100.00,-1,-1,1333216576,100.00,-1,-1,1333216576,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1333216574,100.00,-1,-1,1099989459,0.00,0.00,0.00,1898233,115.86,115.86,56,732020,11.20,11.20,
