,,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH6,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0CH7,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,
2026-01-16,00:37:56.445,1197605952,100.00,-1,-1,1197605952,0.00,2,1197605952,1197605952,100.00,-1,-1,1197605952,0.00,2,1197605952,1197605949,100.00,-1,-1,1197605949,0.00,2,1197605949,1197605952,100.00,-1,-1,1197605952,0.00,2,1197605952,1197605952,100.00,-1,-1,1197605952,0.00,2,1197605952,1197605952,100.00,-1,-1,1197605952,0.00,2,1197605952,1197605949,100.00,-1,-1,1197605949,0.00,2,1197605949,1197605952,100.00,-1,-1,1197605952,0.00,2,1197605952,1097864645,0.00,0.00,0.00,2031454,123.99,123.87,48,112204,6.85,6.84,
2026-01-16,00:37:57.445,1198380612,100.00,-1,-1,1198380612,0.00,2,1198380612,1198380612,100.00,-1,-1,1198380612,0.00,2,1198380612,1198380612,100.00,-1,-1,1198380612,0.00,2,1198380612,1198380612,100.00,-1,-1,1198380612,0.00,2,1198380612,1198380612,100.00,-1,-1,1198380612,0.00,2,1198380612,1198380609,100.00,-1,-1,1198380609,0.00,2,1198380609,1198380606,100.00,-1,-1,1198380606,0.00,2,1198380606,1198380609,100.00,-1,-1,1198380609,0.00,2,1198380609,1098580397,0.00,0.00,0.00,2032897,124.08,123.95,48,112448,6.86,6.86,
2026-01-16,00:37:58.447,1198386957,100.00,-1,-1,1198386957,0.00,2,1198386957,1198386954,100.00,-1,-1,1198386954,0.00,2,1198386954,1198386954,100.00,-1,-1,1198386954,0.00,2,1198386954,1198386954,100.00,-1,-1,1198386954,0.00,2,1198386954,1198386951,100.00,-1,-1,1198386951,0.00,2,1198386951,1198386948,100.00,-1,-1,1198386948,0.00,2,1198386948,1198386945,100.00,-1,-1,1198386945,0.00,2,1198386945,1198386942,100.00,-1,-1,1198386942,0.00,2,1198386942,1098586179,0.00,0.00,0.00,2042260,124.65,124.53,48,111362,6.80,6.79,
2026-01-16,00:37:59.448,1198380240,100.00,-1,-1,1198380240,0.00,2,1198380240,1198380240,100.00,-1,-1,1198380240,0.00,2,1198380240,1198380240,100.00,-1,-1,1198380240,0.00,2,1198380240,1198380240,100.00,-1,-1,1198380240,0.00,2,1198380240,1198380243,100.00,-1,-1,1198380243,0.00,2,1198380243,1198380243,100.00,-1,-1,1198380243,0.00,2,1198380243,1198380240,100.00,-1,-1,1198380240,0.00,2,1198380240,1198380240,100.00,-1,-1,1198380240,0.00,2,1198380240,1098579999,0.00,0.00,0.00,2041597,124.61,124.48,48,111493,6.80,6.80,
2026-01-16,00:38:00.445,1198386573,100.00,-1,-1,1198386573,0.00,2,1198386573,1198386570,100.00,-1,-1,1198386570,0.00,2,1198386570,1198386567,100.00,-1,-1,1198386567,0.00,2,1198386567,1198386567,100.00,-1,-1,1198386567,0.00,2,1198386567,1198386564,100.00,-1,-1,1198386564,0.00,2,1198386564,1198386561,100.00,-1,-1,1198386561,0.00,2,1198386561,1198386561,100.00,-1,-1,1198386561,0.00,2,1198386561,1198386558,100.00,-1,-1,1198386558,0.00,2,1198386558,1098587710,0.00,0.00,0.00,2037035,124.33,124.21,48,111770,6.82,6.82,
2026-01-16,00:38:01.447,1198010496,100.00,-1,-1,1198010496,0.00,2,1198010496,1198010493,100.00,-1,-1,1198010493,0.00,2,1198010493,1198010493,100.00,-1,-1,1198010493,0.00,2,1198010493,1198010493,100.00,-1,-1,1198010493,0.00,2,1198010493,1198010496,100.00,-1,-1,1198010496,0.00,2,1198010496,1198010496,100.00,-1,-1,1198010496,0.00,2,1198010496,1198010496,100.00,-1,-1,1198010496,0.00,2,1198010496,1198010499,100.00,-1,-1,1198010499,0.00,2,1198010499,1098245747,0.00,0.00,0.00,2043588,124.73,124.73,48,111936,6.83,6.83,
2026-01-16,00:38:02.449,1197553551,100.00,-1,-1,1197553551,0.00,2,1197553551,1197553554,100.00,-1,-1,1197553554,0.00,2,1197553554,1197553557,100.00,-1,-1,1197553557,0.00,2,1197553557,1197553560,100.00,-1,-1,1197553560,0.00,2,1197553560,1197553560,100.00,-1,-1,1197553560,0.00,2,1197553560,1197553560,100.00,-1,-1,1197553560,0.00,2,1197553560,1197553560,100.00,-1,-1,1197553560,0.00,2,1197553560,1197553560,100.00,-1,-1,1197553560,0.00,2,1197553560,1097815826,0.00,0.00,0.00,2052659,125.28,125.16,47,111052,6.78,6.77,
2026-01-16,00:38:03.448,1198386165,100.00,-1,-1,1198386165,0.00,2,1198386165,1198386162,100.00,-1,-1,1198386162,0.00,2,1198386162,1198386165,100.00,-1,-1,1198386165,0.00,2,1198386165,1198386159,100.00,-1,-1,1198386159,0.00,2,1198386159,1198386159,100.00,-1,-1,1198386159,0.00,2,1198386159,1198386159,100.00,-1,-1,1198386159,0.00,2,1198386159,1198386159,100.00,-1,-1,1198386159,0.00,2,1198386159,1198386162,100.00,-1,-1,1198386162,0.00,2,1198386162,1098585871,0.00,0.00,0.00,2051491,125.21,125.09,47,111325,6.79,6.79,
2026-01-16,00:38:04.450,1197189705,100.00,-1,-1,1197189705,0.00,2,1197189705,1197189705,100.00,-1,-1,1197189705,0.00,2,1197189705,1197189705,100.00,-1,-1,1197189705,0.00,2,1197189705,1197189708,100.00,-1,-1,1197189708,0.00,2,1197189708,1197189705,100.00,-1,-1,1197189705,0.00,2,1197189705,1197189705,100.00,-1,-1,1197189705,0.00,2,1197189705,1197189705,100.00,-1,-1,1197189705,0.00,2,1197189705,1197189708,100.00,-1,-1,1197189708,0.00,2,1197189708,1097488471,0.00,0.00,0.00,2050084,125.13,125.13,47,111589,6.81,6.81,
2026-01-16,00:38:05.447,1197185715,100.00,-1,-1,1197185715,0.00,2,1197185715,1197185718,100.00,-1,-1,1197185718,0.00,2,1197185718,1197185721,100.00,-1,-1,1197185721,0.00,2,1197185721,1197185724,100.00,-1,-1,1197185724,0.00,2,1197185724,1197185724,100.00,-1,-1,1197185724,0.00,2,1197185724,1197185724,100.00,-1,-1,1197185724,0.00,2,1197185724,1197185724,100.00,-1,-1,1197185724,0.00,2,1197185724,1197185721,100.00,-1,-1,1197185721,0.00,2,1197185721,1097487994,0.00,0.00,0.00,2055127,125.43,125.43,47,110567,6.75,6.75,
2026-01-16,00:38:06.451,1197975543,100.00,-1,-1,1197975543,0.00,2,1197975543,1197975543,100.00,-1,-1,1197975543,0.00,2,1197975543,1197975546,100.00,-1,-1,1197975546,0.00,2,1197975546,1197975546,100.00,-1,-1,1197975546,0.00,2,1197975546,1197975552,100.00,-1,-1,1197975552,0.00,2,1197975552,1197975546,100.00,-1,-1,1197975546,0.00,2,1197975546,1197975549,100.00,-1,-1,1197975549,0.00,2,1197975549,1197975549,100.00,-1,-1,1197975549,0.00,2,1197975549,1098213050,0.00,0.00,0.00,2054128,125.37,125.37,47,110715,6.76,6.76,
2026-01-16,00:38:07.451,1196394183,100.00,-1,-1,1196394183,0.00,2,1196394183,1196394183,100.00,-1,-1,1196394183,0.00,2,1196394183,1196394183,100.00,-1,-1,1196394183,0.00,2,1196394183,1196394180,100.00,-1,-1,1196394180,0.00,2,1196394180,1196394177,100.00,-1,-1,1196394177,0.00,2,1196394177,1196394177,100.00,-1,-1,1196394177,0.00,2,1196394177,1196394174,100.00,-1,-1,1196394174,0.00,2,1196394174,1196394177,100.00,-1,-1,1196394177,0.00,2,1196394177,1096753713,0.00,0.00,0.00,2052221,125.26,125.26,46,111000,6.77,6.77,
2026-01-16,00:38:08.450,1197185784,100.00,-1,-1,1197185784,0.00,2,1197185784,1197185781,100.00,-1,-1,1197185781,0.00,2,1197185781,1197185784,100.00,-1,-1,1197185784,0.00,2,1197185784,1197185787,100.00,-1,-1,1197185787,0.00,2,1197185787,1197185784,100.00,-1,-1,1197185784,0.00,2,1197185784,1197185787,100.00,-1,-1,1197185787,0.00,2,1197185787,1197185812,100.00,-1,-1,1197185812,0.00,2,1197185812,1197185817,100.00,-1,-1,1197185817,0.00,2,1197185817,1097484008,0.00,0.00,0.00,2051985,125.24,125.24,47,110798,6.76,6.76,
2026-01-16,00:38:09.451,1197185976,100.00,-1,-1,1197185976,0.00,2,1197185976,1197185979,100.00,-1,-1,1197185979,0.00,2,1197185979,1197185982,100.00,-1,-1,1197185982,0.00,2,1197185982,1197185985,100.00,-1,-1,1197185985,0.00,2,1197185985,1197186027,100.00,-1,-1,1197186027,0.00,2,1197186027,1197186030,100.00,-1,-1,1197186030,0.00,2,1197186030,1197186027,100.00,-1,-1,1197186027,0.00,2,1197186027,1197186030,100.00,-1,-1,1197186030,0.00,2,1197186030,1097486473,0.00,0.00,0.00,2054962,125.42,125.42,46,110389,6.74,6.74,
2026-01-16,00:38:10.447,1197184842,100.00,-1,-1,1197184842,0.00,2,1197184842,1197184842,100.00,-1,-1,1197184842,0.00,2,1197184842,1197184842,100.00,-1,-1,1197184842,0.00,2,1197184842,1197184839,100.00,-1,-1,1197184839,0.00,2,1197184839,1197184845,100.00,-1,-1,1197184845,0.00,2,1197184845,1197184845,100.00,-1,-1,1197184845,0.00,2,1197184845,1197184845,100.00,-1,-1,1197184845,0.00,2,1197184845,1197184845,100.00,-1,-1,1197184845,0.00,2,1197184845,1097483736,0.00,0.00,0.00,2054176,125.38,125.38,46,111006,6.78,6.78,
2026-01-16,00:38:11.451,1197959886,100.00,-1,-1,1197959886,0.00,2,1197959886,1197959889,100.00,-1,-1,1197959889,0.00,2,1197959889,1197959889,100.00,-1,-1,1197959889,0.00,2,1197959889,1197959886,100.00,-1,-1,1197959886,0.00,2,1197959886,1197959886,100.00,-1,-1,1197959886,0.00,2,1197959886,1197959883,100.00,-1,-1,1197959883,0.00,2,1197959883,1197959883,100.00,-1,-1,1197959883,0.00,2,1197959883,1197959883,100.00,-1,-1,1197959883,0.00,2,1197959883,1098203202,0.00,0.00,0.00,2052415,125.27,125.27,46,110637,6.75,6.75,
2026-01-16,00:38:12.451,1196416500,100.00,-1,-1,1196416500,0.00,2,1196416500,1196416500,100.00,-1,-1,1196416500,0.00,2,1196416500,1196416500,100.00,-1,-1,1196416500,0.00,2,1196416500,1196416503,100.00,-1,-1,1196416503,0.00,2,1196416503,1196416500,100.00,-1,-1,1196416500,0.00,2,1196416500,1196416497,100.00,-1,-1,1196416497,0.00,2,1196416497,1196416494,100.00,-1,-1,1196416494,0.00,2,1196416494,1196416494,100.00,-1,-1,1196416494,0.00,2,1196416494,1096772883,0.00,0.00,0.00,2057183,125.56,125.56,46,111173,6.79,6.79,
2026-01-16,00:38:13.447,1197184572,100.00,-1,-1,1197184572,0.00,2,1197184572,1197184569,100.00,-1,-1,1197184569,0.00,2,1197184569,1197184569,100.00,-1,-1,1197184569,0.00,2,1197184569,1197184569,100.00,-1,-1,1197184569,0.00,2,1197184569,1197184569,100.00,-1,-1,1197184569,0.00,2,1197184569,1197184569,100.00,-1,-1,1197184569,0.00,2,1197184569,1197184569,100.00,-1,-1,1197184569,0.00,2,1197184569,1197184563,100.00,-1,-1,1197184563,0.00,2,1197184563,1097483258,0.00,0.00,0.00,2058050,125.61,125.61,46,110688,6.76,6.76,
